sondeo,survey,profile_number,order,line_id,point_index,lat,lon,elev_m,TMI_nT,gradient_nT_per_m
3,Survey3,85,2,S3_P85_O2,36,51.763095,14.3361494,74.0,16913.74,-9999.99
3,Survey3,85,2,S3_P85_O2,37,51.7630939,14.3361385,75.0,16665.95,-9999.99
3,Survey3,85,2,S3_P85_O2,38,51.7630897,14.3361287,75.0,17101.66,-9999.99
3,Survey3,85,2,S3_P85_O2,39,51.7630855,14.3361189,75.0,16798.02,-9999.99
3,Survey3,85,2,S3_P85_O2,40,51.7630819,14.3361099,75.0,0.0,0.0
3,Survey3,85,2,S3_P85_O2,41,51.7630784,14.336101,75.0,0.0,0.0
3,Survey3,85,2,S3_P85_O2,42,51.7630745,14.3360961,75.0,0.0,0.0
3,Survey3,85,2,S3_P85_O2,43,51.7630706,14.3360912,78.0,17697.92,-9999.99
3,Survey3,85,2,S3_P85_O2,44,51.7630704,14.3360803,78.0,17610.35,-9999.99
3,Survey3,85,2,S3_P85_O2,45,51.7630702,14.3360695,77.0,17741.22,-9999.99
3,Survey3,85,2,S3_P85_O2,46,51.7630739,14.3360654,77.0,17610.35,-9999.99
3,Survey3,85,2,S3_P85_O2,47,51.7630776,14.3360613,77.0,17610.92,-9999.99
3,Survey3,85,2,S3_P85_O2,48,51.7630767,14.3360575,77.0,17574.67,-9999.99
3,Survey3,85,2,S3_P85_O2,49,51.7630758,14.3360537,77.0,17598.04,-9999.99
3,Survey3,85,2,S3_P85_O2,50,51.7630758,14.3360537,77.0,17598.04,-9999.99
